Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
1243,CHANNEL,chan-surf.lin,chan_surf,wdt,wdt,delimited,6,6,chan_surf,wdt,wdt parameter from chan-surf.lin via inferred,no,m,real,0,999,0,yes
1244,CHANNEL,chan-surf.lin,chan_surf,dep,dep,delimited,7,7,chan_surf,dep,dep parameter from chan-surf.lin via inferred,no,m,real,0,999,0,yes
1245,CHANNEL,chan-surf.lin,chan_surf,slp,slp,delimited,8,8,chan_surf,slp,slp parameter from chan-surf.lin via inferred,no,%,real,0,999,0,yes
1246,AQUIFER,aqu_cha.lin,aqu_cha,iaq,iaq,delimited,1,1,aqu_cha,iaq,iaq parameter from aqu_cha.lin via aqu2d_read,no,none,string,0,999,default,yes
1247,AQUIFER,aqu_cha.lin,aqu_cha,namedum,namedum,delimited,2,2,aqu_cha,namedum,namedum parameter from aqu_cha.lin via aqu2d_read,no,none,string,0,999,default,yes
1248,AQUIFER,aqu_cha.lin,aqu_cha,nspu,nspu,delimited,3,3,aqu_cha,nspu,nspu parameter from aqu_cha.lin via aqu2d_read,no,none,string,0,999,default,yes
1249,AQUIFER,aqu_cha.lin,aqu_cha,numb,numb,delimited,4,4,aqu_cha,numb,numb parameter from aqu_cha.lin via aqu2d_read,no,none,integer,1,9999,1,yes
1250,AQUIFER,aqu_cha.lin,aqu_cha,aq_ch%name,aq_ch%name,delimited,5,5,aqu_cha,aq_ch(iaq)%name,aq_ch%name parameter from aqu_cha.lin via aqu2d_read,no,none,string,0,999,default,yes
1251,AQUIFER,aqu_cha.lin,aqu_cha,nspu,nspu,delimited,6,6,aqu_cha,nspu,nspu parameter from aqu_cha.lin via aqu2d_read,no,none,string,0,999,default,yes
1252,AQUIFER,aqu_cha.lin,aqu_cha,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",delimited,7,7,aqu_cha,"elem_cnt(isp), isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from aqu_cha.lin via aqu2d_read",no,none,integer,1,9999,1,yes
1253,GENERAL,topography.hyd,topography,titldum,titldum,delimited,1,1,topography,titldum,titldum parameter from topography.hyd via inferred,no,none,string,0,999,0,yes
1254,GENERAL,topography.hyd,topography,header,header,delimited,2,2,topography,header,header parameter from topography.hyd via inferred,no,none,string,0,999,default,yes
1255,GENERAL,topography.hyd,topography,name,name,delimited,3,3,topography,name,name parameter from topography.hyd via inferred,no,none,string,0,999,default,yes
1256,GENERAL,topography.hyd,topography,id,id,delimited,4,4,topography,id,id parameter from topography.hyd via inferred,no,none,integer,1,9999,1,yes
1257,GENERAL,field.fld,field,field_db,field_db,delimited,1,1,field,field_db(ith),field_db parameter from field.fld via field_read,no,none,string,0,999,default,yes
1258,GENERAL,harv.ops,harv,harvop_db,harvop_db,delimited,1,1,harv,harvop_db(iharvop),harvop_db parameter from harv.ops via mgt_read_harvops,no,none,string,0,999,default,yes
1259,GENERAL,graze.ops,graze,grazeop_db%name,grazeop_db%name,delimited,1,1,graze,grazeop_db(igrazop)%name,grazeop_db%name parameter from graze.ops via mgt_read_grazeops,no,none,string,0,999,default,yes
1260,GENERAL,graze.ops,graze,grazeop_db%fertnm,grazeop_db%fertnm,delimited,2,2,graze,grazeop_db(igrazop)%fertnm,grazeop_db%fertnm parameter from graze.ops via mgt_read_grazeops,no,none,string,0,999,default,yes
1261,GENERAL,graze.ops,graze,grazeop_db%eat,grazeop_db%eat,delimited,3,3,graze,grazeop_db(igrazop)%eat,grazeop_db%eat parameter from graze.ops via mgt_read_grazeops,no,none,string,0,999,default,yes
1262,GENERAL,graze.ops,graze,grazeop_db%tramp,grazeop_db%tramp,delimited,4,4,graze,grazeop_db(igrazop)%tramp,grazeop_db%tramp parameter from graze.ops via mgt_read_grazeops,no,none,string,0,999,default,yes
1263,GENERAL,graze.ops,graze,grazeop_db%manure,grazeop_db%manure,delimited,5,5,graze,grazeop_db(igrazop)%manure,grazeop_db%manure parameter from graze.ops via mgt_read_grazeops,no,none,string,0,999,default,yes
1264,GENERAL,graze.ops,graze,grazeop_db%biomin,grazeop_db%biomin,delimited,6,6,graze,grazeop_db(igrazop)%biomin,grazeop_db%biomin parameter from graze.ops via mgt_read_grazeops,no,none,string,0,999,default,yes
1265,SALT,irr.ops,irr,salt_water_irr%name,salt_water_irr%name,delimited,1,1,irr,salt_water_irr(isalti)%name,salt_water_irr%name parameter from irr.ops via salt_irr_read,no,none,string,0,999,default,yes
1266,SALT,irr.ops,irr,salt_water_irr%water,salt_water_irr%water,delimited,2,2,irr,salt_water_irr(isalti)%water,salt_water_irr%water parameter from irr.ops via salt_irr_read,no,none,string,0,999,default,yes
1267,GENERAL,irr.ops,irr,irrop_db,irrop_db,delimited,3,3,irr,irrop_db(irr_op),irrop_db parameter from irr.ops via mgt_read_irrops,no,none,string,0,999,default,yes
1268,GENERAL,irr.ops,irr,cs_water_irr%name,cs_water_irr%name,delimited,4,4,irr,cs_water_irr(icsi)%name,cs_water_irr%name parameter from irr.ops via cs_irr_read,no,none,string,0,999,default,yes
1269,GENERAL,irr.ops,irr,cs_water_irr%water,cs_water_irr%water,delimited,5,5,irr,cs_water_irr(icsi)%water,cs_water_irr%water parameter from irr.ops via cs_irr_read,no,none,string,0,999,default,yes
1270,GENERAL,chem_app.ops,chem_app,titldum,titldum,delimited,1,1,chem_app,titldum,titldum parameter from chem_app.ops via inferred,no,none,string,0,999,0,yes
1271,GENERAL,chem_app.ops,chem_app,header,header,delimited,2,2,chem_app,header,header parameter from chem_app.ops via inferred,no,none,string,0,999,default,yes
1272,GENERAL,chem_app.ops,chem_app,name,name,delimited,3,3,chem_app,name,name parameter from chem_app.ops via inferred,no,none,string,0,999,default,yes
1273,GENERAL,chem_app.ops,chem_app,id,id,delimited,4,4,chem_app,id,id parameter from chem_app.ops via inferred,no,none,integer,1,9999,1,yes
1274,GENERAL,fire.ops,fire,fire_db,fire_db,delimited,1,1,fire,fire_db(ifireop),fire_db parameter from fire.ops via mgt_read_fireops,no,none,string,0,999,default,yes
1275,GENERAL,sweep.ops,sweep,sweepop_db,sweepop_db,delimited,1,1,sweep,sweepop_db(isweepop),sweepop_db parameter from sweep.ops via mgt_read_sweepops,no,none,string,0,999,default,yes
1276,GENERAL,landuse.lum,landuse,lum,lum,delimited,1,1,landuse,lum(ilu),lum parameter from landuse.lum via landuse_read,no,none,string,0,999,default,yes
1277,GENERAL,management.sch,management,titldum,titldum,delimited,1,1,management,titldum,titldum parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,0,yes
1278,GENERAL,management.sch,management,nops,nops,delimited,2,2,management,nops,nops parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,default,yes
1279,GENERAL,management.sch,management,nauto,nauto,delimited,3,3,management,nauto,nauto parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,default,yes
1280,GENERAL,management.sch,management,sched%name,sched%name,delimited,4,4,management,sched(isched)%name,sched%name parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,default,yes
1281,GENERAL,management.sch,management,sched%num_ops,sched%num_ops,delimited,5,5,management,sched(isched)%num_ops,sched%num_ops parameter from management.sch via mgt_read_mgtops,no,none,integer,1,9999,1,yes
1282,GENERAL,management.sch,management,sched%num_autos,sched%num_autos,delimited,6,6,management,sched(isched)%num_autos,sched%num_autos parameter from management.sch via mgt_read_mgtops,no,none,integer,1,9999,1,yes
1283,GENERAL,management.sch,management,sched%auto_name,sched%auto_name,delimited,7,7,management,sched(isched)%auto_name(iauto),sched%auto_name parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,default,yes
1284,GENERAL,management.sch,management,sched%auto_name,sched%auto_name,delimited,8,8,management,sched(isched)%auto_name(iauto),sched%auto_name parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,default,yes
1285,GENERAL,management.sch,management,sched%auto_crop,sched%auto_crop,delimited,9,9,management,sched(isched)%auto_crop,sched%auto_crop parameter from management.sch via mgt_read_mgtops,no,none,string,0,999,default,yes
1286,GENERAL,cntable.lum,cntable,cn,cn,delimited,1,1,cntable,cn(icno),cn parameter from cntable.lum via cntbl_read,no,none,string,0,999,default,yes
1287,CONNECT,cons_practice.lum,cons_practice,titldum,titldum,delimited,1,1,cons_practice,titldum,titldum parameter from cons_practice.lum via inferred,no,none,string,0,999,0,yes
1288,CONNECT,cons_practice.lum,cons_practice,header,header,delimited,2,2,cons_practice,header,header parameter from cons_practice.lum via inferred,no,none,string,0,999,default,yes
1289,CONNECT,cons_practice.lum,cons_practice,name,name,delimited,3,3,cons_practice,name,name parameter from cons_practice.lum via inferred,no,none,string,0,999,default,yes
1290,CONNECT,cons_practice.lum,cons_practice,gis_id,gis_id,delimited,4,4,cons_practice,gis_id,gis_id parameter from cons_practice.lum via inferred,no,none,integer,1,9999,1,yes
1291,CONNECT,cons_practice.lum,cons_practice,area,area,delimited,5,5,cons_practice,area,area parameter from cons_practice.lum via inferred,no,ha,real,0.01,100000,1,yes
1292,GENERAL,ovn_table.lum,ovn_table,titldum,titldum,delimited,1,1,ovn_table,titldum,titldum parameter from ovn_table.lum via inferred,no,none,string,0,999,0,yes
1293,GENERAL,ovn_table.lum,ovn_table,header,header,delimited,2,2,ovn_table,header,header parameter from ovn_table.lum via inferred,no,none,string,0,999,default,yes
1294,GENERAL,ovn_table.lum,ovn_table,name,name,delimited,3,3,ovn_table,name,name parameter from ovn_table.lum via inferred,no,none,string,0,999,default,yes
1295,GENERAL,ovn_table.lum,ovn_table,id,id,delimited,4,4,ovn_table,id,id parameter from ovn_table.lum via inferred,no,none,integer,1,9999,1,yes
1296,GENERAL,cal_parms.cal,cal_parms,cal_parms,cal_parms,delimited,1,1,cal_parms,cal_parms(i),cal_parms parameter from cal_parms.cal via cal_parm_read,no,none,string,0,999,default,yes
1297,GENERAL,calibration.cal,calibration,titldum,titldum,delimited,1,1,calibration,titldum,titldum parameter from calibration.cal via inferred,no,none,string,0,999,0,yes
1298,GENERAL,calibration.cal,calibration,header,header,delimited,2,2,calibration,header,header parameter from calibration.cal via inferred,no,none,string,0,999,default,yes
1299,GENERAL,calibration.cal,calibration,name,name,delimited,3,3,calibration,name,name parameter from calibration.cal via inferred,no,none,string,0,999,default,yes
1300,GENERAL,calibration.cal,calibration,id,id,delimited,4,4,calibration,id,id parameter from calibration.cal via inferred,no,none,integer,1,9999,1,yes
1301,GENERAL,wb_parms.sft,wb_parms,ls_prms%name,ls_prms%name,delimited,1,1,wb_parms,ls_prms(i)%name,ls_prms%name parameter from wb_parms.sft via ls_read_lsparms_cal,no,none,string,0,999,default,yes
1302,GENERAL,wb_parms.sft,wb_parms,ls_prms%chg_typ,ls_prms%chg_typ,delimited,2,2,wb_parms,ls_prms(i)%chg_typ,ls_prms%chg_typ parameter from wb_parms.sft via ls_read_lsparms_cal,no,none,string,0,999,default,yes
1303,GENERAL,wb_parms.sft,wb_parms,ls_prms%neg,ls_prms%neg,delimited,3,3,wb_parms,ls_prms(i)%neg,ls_prms%neg parameter from wb_parms.sft via ls_read_lsparms_cal,no,none,string,0,999,default,yes
1304,GENERAL,wb_parms.sft,wb_parms,ls_prms%pos,ls_prms%pos,delimited,4,4,wb_parms,ls_prms(i)%pos,ls_prms%pos parameter from wb_parms.sft via ls_read_lsparms_cal,no,none,string,0,999,default,yes
1305,GENERAL,wb_parms.sft,wb_parms,ls_prms%lo,ls_prms%lo,delimited,5,5,wb_parms,ls_prms(i)%lo,ls_prms%lo parameter from wb_parms.sft via ls_read_lsparms_cal,no,none,string,0,999,default,yes
1306,GENERAL,wb_parms.sft,wb_parms,ls_prms%up,ls_prms%up,delimited,6,6,wb_parms,ls_prms(i)%up,ls_prms%up parameter from wb_parms.sft via ls_read_lsparms_cal,no,none,string,0,999,default,yes
1307,GENERAL,water_balance.sft,water_balance,region%name,region%name,delimited,1,1,water_balance,region(ireg)%name,region%name parameter from water_balance.sft via lcu_read_softcal,no,none,string,0,999,default,yes
1308,GENERAL,water_balance.sft,water_balance,region%nlum,region%nlum,delimited,2,2,water_balance,region(ireg)%nlum,region%nlum parameter from water_balance.sft via lcu_read_softcal,no,none,string,0,999,default,yes
1309,GENERAL,water_balance.sft,water_balance,lscal%lum%meas,lscal%lum%meas,delimited,3,3,water_balance,lscal(ireg)%lum(ilum)%meas,lscal%lum%meas parameter from water_balance.sft via lcu_read_softcal,no,none,string,0,999,default,yes
1310,CHANNEL,ch_sed_budget.sft,ch_sed_budget,chcal%name,chcal%name,delimited,1,1,ch_sed_budget,chcal(i)%name,chcal%name parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,string,0,999,default,yes
1311,CHANNEL,ch_sed_budget.sft,ch_sed_budget,chcal%ord_num,chcal%ord_num,delimited,2,2,ch_sed_budget,chcal(i)%ord_num,chcal%ord_num parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,integer,1,9999,1,yes
1312,CHANNEL,ch_sed_budget.sft,ch_sed_budget,nspu,nspu,delimited,3,3,ch_sed_budget,nspu,nspu parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,string,0,999,default,yes
1313,CHANNEL,ch_sed_budget.sft,ch_sed_budget,chcal%name,chcal%name,delimited,4,4,ch_sed_budget,chcal(i)%name,chcal%name parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,string,0,999,default,yes
1314,CHANNEL,ch_sed_budget.sft,ch_sed_budget,chcal%ord_num,chcal%ord_num,delimited,5,5,ch_sed_budget,chcal(i)%ord_num,chcal%ord_num parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,integer,1,9999,1,yes
1315,CHANNEL,ch_sed_budget.sft,ch_sed_budget,nspu,nspu,delimited,6,6,ch_sed_budget,nspu,nspu parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,string,0,999,default,yes
1316,CHANNEL,ch_sed_budget.sft,ch_sed_budget,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",delimited,7,7,ch_sed_budget,"elem_cnt(isp), isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from ch_sed_budget.sft via ch_read_orders_cal",no,none,integer,1,9999,1,yes
1317,CHANNEL,ch_sed_budget.sft,ch_sed_budget,chcal%ord%meas,chcal%ord%meas,delimited,8,8,ch_sed_budget,chcal(i)%ord(iord)%meas,chcal%ord%meas parameter from ch_sed_budget.sft via ch_read_orders_cal,no,none,string,0,999,default,yes
1318,CHANNEL,ch_sed_parms.sft,ch_sed_parms,ch_prms%name,ch_prms%name,delimited,1,1,ch_sed_parms,ch_prms(i)%name,ch_prms%name parameter from ch_sed_parms.sft via ch_read_parms_cal,no,none,string,0,999,default,yes
1319,CHANNEL,ch_sed_parms.sft,ch_sed_parms,ch_prms%chg_typ,ch_prms%chg_typ,delimited,2,2,ch_sed_parms,ch_prms(i)%chg_typ,ch_prms%chg_typ parameter from ch_sed_parms.sft via ch_read_parms_cal,no,none,string,0,999,default,yes
1320,CHANNEL,ch_sed_parms.sft,ch_sed_parms,ch_prms%neg,ch_prms%neg,delimited,3,3,ch_sed_parms,ch_prms(i)%neg,ch_prms%neg parameter from ch_sed_parms.sft via ch_read_parms_cal,no,none,string,0,999,default,yes
1321,CHANNEL,ch_sed_parms.sft,ch_sed_parms,ch_prms%pos,ch_prms%pos,delimited,4,4,ch_sed_parms,ch_prms(i)%pos,ch_prms%pos parameter from ch_sed_parms.sft via ch_read_parms_cal,no,none,string,0,999,default,yes
1322,CHANNEL,ch_sed_parms.sft,ch_sed_parms,ch_prms%lo,ch_prms%lo,delimited,5,5,ch_sed_parms,ch_prms(i)%lo,ch_prms%lo parameter from ch_sed_parms.sft via ch_read_parms_cal,no,none,string,0,999,default,yes
1323,CHANNEL,ch_sed_parms.sft,ch_sed_parms,ch_prms%up,ch_prms%up,delimited,6,6,ch_sed_parms,ch_prms(i)%up,ch_prms%up parameter from ch_sed_parms.sft via ch_read_parms_cal,no,none,string,0,999,default,yes
1324,GENERAL,plant_parms.sft,plant_parms,pl_prms%name,pl_prms%name,delimited,1,1,plant_parms,pl_prms(i)%name,pl_prms%name parameter from plant_parms.sft via pl_read_parms_cal,no,none,string,0,999,default,yes
1325,GENERAL,plant_parms.sft,plant_parms,pl_prms%lum_num,pl_prms%lum_num,delimited,2,2,plant_parms,pl_prms(i)%lum_num,pl_prms%lum_num parameter from plant_parms.sft via pl_read_parms_cal,no,none,integer,1,9999,1,yes
1326,GENERAL,plant_parms.sft,plant_parms,pl_prms%parms,pl_prms%parms,delimited,3,3,plant_parms,pl_prms(i)%parms,pl_prms%parms parameter from plant_parms.sft via pl_read_parms_cal,no,none,string,0,999,default,yes
1327,GENERAL,plant_parms.sft,plant_parms,nspu,nspu,delimited,4,4,plant_parms,nspu,nspu parameter from plant_parms.sft via pl_read_parms_cal,no,none,string,0,999,default,yes
1328,GENERAL,plant_parms.sft,plant_parms,pl_prms%name,pl_prms%name,delimited,5,5,plant_parms,pl_prms(i)%name,pl_prms%name parameter from plant_parms.sft via pl_read_parms_cal,no,none,string,0,999,default,yes
1329,GENERAL,plant_parms.sft,plant_parms,pl_prms%lum_num,pl_prms%lum_num,delimited,6,6,plant_parms,pl_prms(i)%lum_num,pl_prms%lum_num parameter from plant_parms.sft via pl_read_parms_cal,no,none,integer,1,9999,1,yes
1330,GENERAL,plant_parms.sft,plant_parms,nspu,nspu,delimited,7,7,plant_parms,nspu,nspu parameter from plant_parms.sft via pl_read_parms_cal,no,none,string,0,999,default,yes
1331,GENERAL,plant_parms.sft,plant_parms,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",delimited,8,8,plant_parms,"elem_cnt(isp), isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from plant_parms.sft via pl_read_parms_cal",no,none,integer,1,9999,1,yes
1332,GENERAL,plant_parms.sft,plant_parms,pl_prms%prm,pl_prms%prm,delimited,9,9,plant_parms,pl_prms(i)%prm(ilum),pl_prms%prm parameter from plant_parms.sft via pl_read_parms_cal,no,none,string,0,999,default,yes
1333,GENERAL,plant_gro.sft,plant_gro,plcal%name,plcal%name,delimited,1,1,plant_gro,plcal(i)%name,plcal%name parameter from plant_gro.sft via pl_read_regions_cal,no,none,string,0,999,default,yes
1334,GENERAL,plant_gro.sft,plant_gro,plcal%lum_num,plcal%lum_num,delimited,2,2,plant_gro,plcal(i)%lum_num,plcal%lum_num parameter from plant_gro.sft via pl_read_regions_cal,no,none,integer,1,9999,1,yes
1335,GENERAL,plant_gro.sft,plant_gro,nspu,nspu,delimited,3,3,plant_gro,nspu,nspu parameter from plant_gro.sft via pl_read_regions_cal,no,none,string,0,999,default,yes
1336,GENERAL,plant_gro.sft,plant_gro,plcal%name,plcal%name,delimited,4,4,plant_gro,plcal(i)%name,plcal%name parameter from plant_gro.sft via pl_read_regions_cal,no,none,string,0,999,default,yes
1337,GENERAL,plant_gro.sft,plant_gro,plcal%lum_num,plcal%lum_num,delimited,5,5,plant_gro,plcal(i)%lum_num,plcal%lum_num parameter from plant_gro.sft via pl_read_regions_cal,no,none,integer,1,9999,1,yes
1338,GENERAL,plant_gro.sft,plant_gro,nspu,nspu,delimited,6,6,plant_gro,nspu,nspu parameter from plant_gro.sft via pl_read_regions_cal,no,none,string,0,999,default,yes
1339,GENERAL,plant_gro.sft,plant_gro,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",delimited,7,7,plant_gro,"elem_cnt(isp), isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from plant_gro.sft via pl_read_regions_cal",no,none,integer,1,9999,1,yes
1340,GENERAL,plant_gro.sft,plant_gro,plcal%lum%meas,plcal%lum%meas,delimited,8,8,plant_gro,plcal(i)%lum(ilum)%meas,plcal%lum%meas parameter from plant_gro.sft via pl_read_regions_cal,no,none,string,0,999,default,yes
